timestamp,spo2_percent,context,sampling_interval_sec,quality_flag
2024-11-25 06:37:00,93.69619492435037,sleep,600,1
2024-11-25 06:47:00,93.55054996764959,sleep,600,1
2024-11-25 06:59:00,94.0,sleep_transition,300,1
2024-11-25 07:04:00,94.236573447083,sleep_transition,300,1
2024-11-25 23:10:00,94.0,sleep,600,1
2024-11-25 23:20:00,93.13778232836077,sleep,600,1
2024-11-25 23:30:00,93.95472071408635,sleep,600,1
2024-11-25 23:40:00,94.31314769345514,sleep,600,1
2024-11-25 23:55:00,100.0,sleep,600,0
2024-11-26 00:05:00,94.22035415639172,sleep,600,1
2024-11-26 00:15:00,93.51148483334862,sleep,600,1
2024-11-26 00:25:00,93.84771066483198,sleep,600,1
2024-11-26 00:35:00,94.31754981754531,sleep,600,1
2024-11-26 00:45:00,93.21584759016372,sleep,600,1
2024-11-26 00:55:00,92.67323421139824,sleep,600,1
2024-11-26 01:05:00,91.65233380273804,sleep,600,1
2024-11-26 01:18:00,94.0,sleep,600,1
2024-11-26 01:28:00,93.79796094979412,sleep,600,1
2024-11-26 01:38:00,94.56334884556979,sleep,600,1
2024-11-26 01:48:00,92.28413191256159,sleep,600,1
2024-11-26 01:58:00,92.55372512347391,sleep,600,1
2024-11-26 02:16:00,94.0,sleep,600,1
2024-11-26 02:26:00,94.1130522260373,sleep,600,1
2024-11-26 02:36:00,94.27589997465708,sleep,600,1
2024-11-26 02:46:00,94.31891476640821,sleep,600,1
2024-11-26 03:03:00,94.0,sleep,600,1
2024-11-26 03:13:00,95.42747355430629,sleep,600,1
2024-11-26 03:23:00,94.02522163735198,sleep,600,1
2024-11-26 03:33:00,94.82473594167352,sleep,600,1
2024-11-26 03:43:00,94.17845213662721,sleep,600,1
2024-11-26 03:53:00,94.8544525543456,sleep,600,1
2024-11-26 04:03:00,96.1452905176658,sleep,600,1
2024-11-26 04:15:00,94.0,sleep,600,1
2024-11-26 04:25:00,93.55966469614766,sleep,600,1
2024-11-26 04:35:00,93.62039735333452,sleep,600,1
2024-11-26 04:45:00,93.31157061933422,sleep,600,1
2024-11-26 04:55:00,93.57288033719836,sleep,600,1
2024-11-26 05:05:00,94.37633428170669,sleep,600,1
2024-11-26 05:19:00,94.0,sleep,600,1
2024-11-26 05:29:00,92.54044999051115,sleep,600,1
2024-11-26 05:39:00,92.61808104482789,sleep,600,1
2024-11-26 05:49:00,93.11196255430087,sleep,600,1
2024-11-26 05:59:00,93.74734204236144,sleep,600,1
2024-11-26 06:15:00,94.0,sleep_transition,300,1
2024-11-26 06:20:00,93.52163761689073,sleep_transition,300,1
2024-11-26 06:25:00,93.60597329468952,sleep_transition,300,1
2024-11-26 06:30:00,93.75999526217812,sleep_transition,300,1
2024-11-26 06:39:00,94.0,sleep_transition,300,1
2024-11-26 06:44:00,93.35638887187467,sleep_transition,300,1
2024-11-26 06:49:00,92.05951476507792,sleep_transition,300,1
2024-11-26 06:54:00,92.31665781077704,sleep_transition,300,1
2024-11-26 06:59:00,92.72641741344931,sleep_transition,300,1
2024-11-26 23:45:00,94.0,sleep,600,1
2024-11-26 23:55:00,91.0,sleep,600,1
2024-11-27 00:05:00,95.5438959986879,sleep,600,1
2024-11-27 00:15:00,94.71310595650974,sleep,600,1
2024-11-27 00:32:00,94.0,sleep,600,1
2024-11-27 00:42:00,94.52596015018666,sleep,600,1
2024-11-27 00:52:00,94.65759619911854,sleep,600,1
2024-11-27 01:02:00,94.35376716039474,sleep,600,1
2024-11-27 01:12:00,94.70205076749342,sleep,600,1
2024-11-27 01:22:00,92.0,sleep,600,1
2024-11-27 01:32:00,94.55545293218434,sleep,600,1
2024-11-27 01:42:00,95.382565477801,sleep,600,1
2024-11-27 01:53:00,94.0,sleep,600,1
2024-11-27 02:03:00,92.73949799286663,sleep,600,1
2024-11-27 02:13:00,92.43885953264771,sleep,600,1
2024-11-27 02:31:00,94.0,sleep,600,1
2024-11-27 02:41:00,93.66333445458665,sleep,600,1
2024-11-27 02:51:00,93.30657680141218,sleep,600,1
2024-11-27 03:01:00,94.69057127639968,sleep,600,1
2024-11-27 03:13:00,89.0,sleep,600,1
2024-11-27 03:23:00,93.97520149117621,sleep,600,1
2024-11-27 03:33:00,94.83355353541748,sleep,600,1
2024-11-27 03:43:00,94.77072233161712,sleep,600,1
2024-11-27 03:53:00,95.52616873137941,sleep,600,1
2024-11-27 04:03:00,95.1686066972876,sleep,600,1
2024-11-27 04:13:00,95.3174414407104,sleep,600,1
2024-11-27 04:30:00,94.0,sleep,600,1
2024-11-27 04:40:00,92.05303211310468,sleep,600,1
2024-11-27 04:50:00,92.43486451222456,sleep,600,1
2024-11-27 05:06:00,94.0,sleep,600,1
2024-11-27 05:16:00,94.90279882360825,sleep,600,1
2024-11-27 05:26:00,95.71002114935371,sleep,600,1
2024-11-27 05:36:00,95.89775708887562,sleep,600,1
2024-11-27 05:53:00,94.0,sleep,600,1
2024-11-27 06:03:00,94.3892900970499,sleep,600,1
2024-11-27 06:13:00,94.86047650971948,sleep,600,1
2024-11-27 06:23:00,95.80535523336604,sleep,600,1
2024-11-27 06:33:00,95.00448458132863,sleep,600,1
2024-11-27 06:43:00,95.79213560873534,sleep,600,1
2024-11-27 06:58:00,94.0,sleep_transition,300,1
2024-11-27 07:03:00,93.62213977216166,sleep_transition,300,1
2024-11-27 07:08:00,93.63329324673288,sleep_transition,300,1
2024-11-27 07:13:00,94.64416621694023,sleep_transition,300,1
2024-11-27 07:18:00,95.7077705132721,sleep_transition,300,1
2024-11-27 23:23:00,94.0,sleep,600,1
2024-11-27 23:33:00,94.02519204279842,sleep,600,1
2024-11-27 23:43:00,93.95446606691803,sleep,600,1
2024-11-27 23:53:00,93.78499396249882,sleep,600,1
2024-11-28 00:07:00,94.0,sleep,600,1
2024-11-28 00:17:00,93.86091575146834,sleep,600,1
2024-11-28 00:27:00,93.68959734499936,sleep,600,1
2024-11-28 00:37:00,95.91544928541225,sleep,600,1
2024-11-28 00:47:00,95.6221817057761,sleep,600,1
2024-11-28 01:05:00,94.0,sleep,600,1
2024-11-28 01:15:00,94.55458689675694,sleep,600,1
2024-11-28 01:25:00,94.92859179408165,sleep,600,1
2024-11-28 01:35:00,95.40560136467518,sleep,600,1
2024-11-28 01:45:00,95.19117048384763,sleep,600,1
2024-11-28 01:55:00,94.0,sleep,600,1
2024-11-28 02:05:00,93.7018126796615,sleep,600,1
2024-11-28 02:15:00,92.8912996861858,sleep,600,1
2024-11-28 02:25:00,94.28604453482635,sleep,600,1
2024-11-28 02:35:00,94.79654483086351,sleep,600,1
2024-11-28 02:45:00,94.9576887790197,sleep,600,1
2024-11-28 02:55:00,96.70065931958517,sleep,600,1
2024-11-28 03:11:00,94.0,sleep,600,1
2024-11-28 03:21:00,94.45032177667261,sleep,600,1
2024-11-28 03:31:00,94.17475629026832,sleep,600,1
2024-11-28 03:41:00,93.04618492632156,sleep,600,1
2024-11-28 03:51:00,94.28222692600524,sleep,600,1
2024-11-28 04:10:00,94.0,sleep,600,1
2024-11-28 04:20:00,93.6327786819409,sleep,600,1
2024-11-28 04:30:00,93.81841891458527,sleep,600,1
2024-11-28 04:40:00,94.0,sleep,600,1
2024-11-28 04:50:00,93.94029103366611,sleep,600,1
2024-11-28 05:00:00,93.68158794291931,sleep,600,1
2024-11-28 05:10:00,94.0,sleep,600,1
2024-11-28 05:20:00,95.93090515733395,sleep,600,1
2024-11-28 05:30:00,95.76301691322944,sleep,600,1
2024-11-28 05:40:00,96.16768504916838,sleep,600,1
2024-11-28 05:56:00,94.0,sleep,600,1
2024-11-28 06:06:00,94.98580901167995,sleep,600,1
2024-11-28 06:16:00,95.05532782150041,sleep,600,1
2024-11-28 06:26:00,94.58982763948079,sleep,600,1
2024-11-28 06:36:00,95.17415099679022,sleep,600,1
2024-11-28 06:46:00,94.02382891310681,sleep,600,1
2024-11-28 06:56:00,93.58132940885127,sleep,600,1
2024-11-28 07:06:00,93.79629329689645,sleep,600,1
2024-11-28 23:02:00,94.0,sleep,600,1
2024-11-28 23:12:00,93.07642625898322,sleep,600,1
2024-11-28 23:22:00,92.8463885535604,sleep,600,1
2024-11-28 23:32:00,92.74167803251605,sleep,600,1
2024-11-28 23:42:00,92.7324451846527,sleep,600,1
2024-11-29 00:01:00,94.0,sleep,600,1
2024-11-29 00:11:00,93.48536906725738,sleep,600,1
2024-11-29 00:21:00,93.27789374281127,sleep,600,1
2024-11-29 00:31:00,92.466024087775,sleep,600,1
2024-11-29 00:41:00,93.3993623502467,sleep,600,1
2024-11-29 00:51:00,92.89531748991146,sleep,600,1
2024-11-29 01:10:00,94.0,sleep,600,1
2024-11-29 01:20:00,95.22912373326345,sleep,600,1
2024-11-29 01:30:00,95.33549853708124,sleep,600,1
2024-11-29 01:40:00,95.96644578234093,sleep,600,1
2024-11-29 01:50:00,96.31269600415118,sleep,600,1
2024-11-29 02:00:00,97.53159757905595,sleep,600,1
2024-11-29 02:10:00,94.0,sleep,600,1
2024-11-29 02:20:00,91.96051915619934,sleep,600,1
2024-11-29 02:30:00,91.79775005263981,sleep,600,1
2024-11-29 02:44:00,94.0,sleep,600,1
2024-11-29 02:54:00,93.08449238197316,sleep,600,1
2024-11-29 03:04:00,93.33376487372418,sleep,600,1
2024-11-29 03:14:00,93.670876500128,sleep,600,1
2024-11-29 03:24:00,93.13292454208936,sleep,600,1
2024-11-29 03:34:00,93.00699300492862,sleep,600,1
2024-11-29 03:53:00,94.0,sleep,600,1
2024-11-29 04:03:00,90.86130746302848,sleep,600,1
2024-11-29 04:13:00,91.3961283212123,sleep,600,1
2024-11-29 04:23:00,91.59644159826993,sleep,600,1
2024-11-29 04:36:00,90.0,sleep,600,1
2024-11-29 04:46:00,94.90303368123044,sleep,600,1
2024-11-29 04:56:00,94.2091162557741,sleep,600,1
2024-11-29 05:08:00,94.0,sleep,600,1
2024-11-29 05:18:00,93.76439902531997,sleep,600,1
2024-11-29 05:28:00,94.70808018000989,sleep,600,1
2024-11-29 05:38:00,94.6731678995958,sleep,600,1
2024-11-29 05:48:00,95.37795679208365,sleep,600,1
2024-11-29 05:58:00,96.18172071522147,sleep,600,1
2024-11-29 06:08:00,96.3561194000754,sleep,600,1
2024-11-29 06:18:00,95.65084351032678,sleep,600,1
2024-11-29 06:35:00,94.0,sleep_transition,300,1
2024-11-29 06:40:00,93.66442787054974,sleep_transition,300,1
2024-11-29 06:45:00,93.14780113459848,sleep_transition,300,1
2024-11-29 06:52:00,92.0,sleep_transition,300,1
2024-11-29 06:57:00,93.84626402930519,sleep_transition,300,1
2024-11-29 07:02:00,94.40001583158009,sleep_transition,300,1
2024-11-29 07:07:00,93.6225911320593,sleep_transition,300,1
2024-11-29 23:31:00,94.0,sleep,600,1
2024-11-29 23:41:00,70.0,sleep,600,0
2024-11-29 23:51:00,94.98670629251156,sleep,600,1
2024-11-30 00:01:00,95.56859199235865,sleep,600,1
2024-11-30 00:17:00,94.0,sleep,600,1
2024-11-30 00:27:00,94.18089805590571,sleep,600,1
2024-11-30 00:37:00,95.23864828594753,sleep,600,1
2024-11-30 00:47:00,94.14552716427723,sleep,600,1
2024-11-30 00:57:00,93.64980049187221,sleep,600,1
2024-11-30 01:15:00,94.0,sleep,600,1
2024-11-30 01:25:00,93.9200820963883,sleep,600,1
2024-11-30 01:35:00,95.0801583826476,sleep,600,1
2024-11-30 01:45:00,95.1825432253928,sleep,600,1
2024-11-30 01:55:00,94.76835579793917,sleep,600,1
2024-11-30 02:05:00,95.49599825885952,sleep,600,1
2024-11-30 02:15:00,94.77067079885147,sleep,600,1
2024-11-30 02:26:00,94.0,sleep,600,1
2024-11-30 02:36:00,94.03148201614718,sleep,600,1
2024-11-30 02:46:00,94.72816716088799,sleep,600,1
2024-11-30 03:03:00,94.0,sleep,600,1
2024-11-30 03:13:00,93.76647889309665,sleep,600,1
2024-11-30 03:23:00,95.5378217233811,sleep,600,1
2024-11-30 03:33:00,95.02038468378291,sleep,600,1
2024-11-30 03:43:00,95.71467579445499,sleep,600,1
2024-11-30 03:53:00,96.35049253132301,sleep,600,1
2024-11-30 04:06:00,94.0,sleep,600,1
2024-11-30 04:16:00,94.87391974276343,sleep,600,1
2024-11-30 04:26:00,95.08185019178227,sleep,600,1
2024-11-30 04:36:00,70.0,sleep,600,0
2024-11-30 04:46:00,95.82120940883891,sleep,600,1
2024-11-30 04:56:00,95.15218918889603,sleep,600,1
2024-11-30 05:06:00,94.89245885847023,sleep,600,1
2024-11-30 05:16:00,94.11671410903232,sleep,600,1
2024-11-30 05:34:00,94.0,sleep,600,1
2024-11-30 05:44:00,93.89783525303667,sleep,600,1
2024-11-30 05:54:00,94.10739086969635,sleep,600,1
2024-11-30 06:04:00,95.22053100218812,sleep,600,1
2024-11-30 06:17:00,94.0,sleep_transition,300,1
2024-11-30 06:22:00,94.30876640273628,sleep_transition,300,1
2024-11-30 06:27:00,94.89190964856648,sleep_transition,300,1
2024-11-30 06:36:00,94.0,sleep_transition,300,1
2024-11-30 06:41:00,93.20000156503824,sleep_transition,300,1
2024-11-30 06:46:00,93.62065712356271,sleep_transition,300,1
2024-11-30 06:51:00,94.62348064651694,sleep_transition,300,1
2024-11-30 23:26:00,94.0,sleep,600,1
2024-11-30 23:36:00,93.74262922673756,sleep,600,1
2024-11-30 23:46:00,93.23329165077669,sleep,600,1
2024-11-30 23:56:00,93.52449904518402,sleep,600,1
2024-12-01 00:14:00,94.0,sleep,600,1
2024-12-01 00:24:00,92.54774982425914,sleep,600,1
2024-12-01 00:34:00,92.03825566946892,sleep,600,1
2024-12-01 00:44:00,90.56228545881679,sleep,600,1
2024-12-01 00:54:00,91.00479868747449,sleep,600,1
2024-12-01 01:04:00,91.75765363364326,sleep,600,1
2024-12-01 01:14:00,90.89364509654216,sleep,600,1
2024-12-01 01:24:00,91.19861938235131,sleep,600,1
2024-12-01 01:34:00,94.0,sleep,600,1
2024-12-01 01:44:00,93.33843834029786,sleep,600,1
2024-12-01 01:54:00,93.38737659636084,sleep,600,1
2024-12-01 02:04:00,91.13054469836341,sleep,600,1
2024-12-01 02:14:00,91.59177400715453,sleep,600,1
2024-12-01 02:24:00,91.94568323901515,sleep,600,1
2024-12-01 02:34:00,92.68425666688111,sleep,600,1
2024-12-01 02:44:00,94.03212621042248,sleep,600,1
2024-12-01 02:59:00,94.0,sleep,600,1
2024-12-01 03:09:00,100.0,sleep,600,0
2024-12-01 03:19:00,93.37295528932074,sleep,600,1
2024-12-01 03:29:00,94.0,sleep,600,1
2024-12-01 03:39:00,94.54177866358775,sleep,600,1
2024-12-01 03:49:00,94.83943573423319,sleep,600,1
2024-12-01 03:59:00,94.1250993239427,sleep,600,1
2024-12-01 04:11:00,94.0,sleep,600,1
2024-12-01 04:21:00,93.55284817316176,sleep,600,1
2024-12-01 04:31:00,94.34980625938145,sleep,600,1
2024-12-01 04:41:00,94.45406097252425,sleep,600,1
2024-12-01 04:51:00,95.91793966605363,sleep,600,1
2024-12-01 05:01:00,96.18996591250986,sleep,600,1
2024-12-01 05:11:00,96.82146915369964,sleep,600,1
2024-12-01 05:21:00,95.34299397130918,sleep,600,1
2024-12-01 05:38:00,94.0,sleep,600,1
2024-12-01 05:48:00,93.75024826292962,sleep,600,1
2024-12-01 05:58:00,92.76470321917166,sleep,600,1
2024-12-01 06:08:00,92.92227640755041,sleep,600,1
2024-12-01 06:18:00,94.67662861486893,sleep,600,1
2024-12-01 06:28:00,93.70268289276798,sleep,600,1
2024-12-01 06:39:00,94.0,sleep_transition,300,1
2024-12-01 06:44:00,93.7654259026655,sleep_transition,300,1
2024-12-01 06:50:00,94.0,sleep_transition,300,1
2024-12-01 06:55:00,93.85945941340874,sleep_transition,300,1
2024-12-01 07:00:00,94.07069275743979,sleep_transition,300,1
2024-12-01 07:05:00,94.00701207581248,sleep_transition,300,1
2024-12-01 23:00:00,94.0,sleep,600,1
2024-12-01 23:10:00,94.6307112014105,sleep,600,1
2024-12-01 23:20:00,94.74419934118531,sleep,600,1
2024-12-01 23:34:00,94.0,sleep,600,1
2024-12-01 23:44:00,93.46290812229145,sleep,600,1
2024-12-01 23:54:00,93.30652790173293,sleep,600,1
2024-12-02 00:04:00,92.76979520477627,sleep,600,1
